,filename,width,height,class,xmin,ymin,xmax,ymax,xml
3463,Pistol_2213_110.jpg,600,337,Gun,83,1,145,78,Labels/Pistol_2213_110.xml
3464,Pistol_2213_138.jpg,300,185,Guns,10,5,292,176,Labels/Pistol_2213_138.xml
3465,Pistol_2213_44.jpg,600,337,Gun,207,53,298,164,Labels/Pistol_2213_44.xml
3466,Pistol_2213_87.jpg,600,333,Gun,274,153,422,306,Labels/Pistol_2213_87.xml
3467,Pistol_2213_93.jpg,600,337,Gun,179,75,472,251,Labels/Pistol_2213_93.xml
3468,Pistol_2215_141.jpg,600,337,Gun,151,151,325,337,Labels/Pistol_2215_141.xml
3469,Pistol_2215_155.jpg,300,190,Guns,2,2,300,190,Labels/Pistol_2215_155.xml
3470,Pistol_2215_156.jpg,600,337,Guns,172,54,338,301,Labels/Pistol_2215_156.xml
3471,Pistol_2215_169.jpg,600,337,Gun,272,89,524,337,Labels/Pistol_2215_169.xml
3472,Pistol_2215_169.jpg,600,337,Gun,9,199,121,280,Labels/Pistol_2215_169.xml
3473,Pistol_2215_18.jpg,600,337,Gun,379,188,501,289,Labels/Pistol_2215_18.xml
3474,Pistol_2215_25.jpg,600,337,Gun,230,65,439,326,Labels/Pistol_2215_25.xml
3475,Pistol_2217_14.jpg,600,332,Guns,367,121,529,243,Labels/Pistol_2217_14.xml
3476,Pistol_2217_5.jpg,600,332,Guns,141,87,346,258,Labels/Pistol_2217_5.xml
3477,Pistol_221_19.jpg,600,324,Guns,65,207,392,324,Labels/Pistol_221_19.xml
3478,Pistol_221_23.jpg,601,325,Gun,291,140,432,195,Labels/Pistol_221_23.xml
3479,Pistol_222.jpg,400,275,Guns,6,5,392,268,Labels/Pistol_222.xml
3480,Pistol_2221_21.jpg,600,340,Gun,117,218,284,331,Labels/Pistol_2221_21.xml
3481,Pistol_2222_6.jpg,600,336,Guns,150,143,258,280,Labels/Pistol_2222_6.xml
3482,Pistol_2222_70.jpg,600,336,Gun,123,55,203,336,Labels/Pistol_2222_70.xml
3483,Pistol_2222_70.jpg,600,336,Gun,29,87,114,336,Labels/Pistol_2222_70.xml
3484,Pistol_2223_18.jpg,600,336,Guns,357,78,521,228,Labels/Pistol_2223_18.xml
3485,Pistol_2223_19.jpg,600,336,Gun,141,77,308,283,Labels/Pistol_2223_19.xml
3486,Pistol_2223_24.jpg,600,336,Gun,416,125,511,203,Labels/Pistol_2223_24.xml
3487,Pistol_2223_24.jpg,600,336,Gun,550,203,600,244,Labels/Pistol_2223_24.xml
3488,Pistol_2223_25.jpg,600,333,Gun,325,83,411,167,Labels/Pistol_2223_25.xml
3489,Pistol_2223_30.jpg,600,336,Guns,220,1,556,336,Labels/Pistol_2223_30.xml
3490,Pistol_2223_31.jpg,600,336,Guns,284,155,374,255,Labels/Pistol_2223_31.xml
3491,Pistol_2223_34.jpg,600,336,Guns,281,239,343,336,Labels/Pistol_2223_34.xml
3492,Pistol_2223_34.jpg,600,336,Guns,383,76,406,137,Labels/Pistol_2223_34.xml
3493,Pistol_2225_11.jpg,601,338,Guns,166,179,217,237,Labels/Pistol_2225_11.xml
3494,Pistol_2225_13.jpg,601,338,Guns,162,148,253,230,Labels/Pistol_2225_13.xml
3495,Pistol_2225_6.jpg,600,338,Guns,317,134,340,180,Labels/Pistol_2225_6.xml
3496,Pistol_2225_7.jpg,600,338,Guns,344,149,398,212,Labels/Pistol_2225_7.xml
3497,Pistol_2227_22.jpg,600,338,Guns,467,154,587,238,Labels/Pistol_2227_22.xml
3498,Pistol_223.jpg,300,211,Guns,6,1,294,209,Labels/Pistol_223.xml
3499,Pistol_2231_18.jpg,600,338,Gun,159,99,360,289,Labels/Pistol_2231_18.xml
3500,Pistol_2231_2.jpg,600,338,Guns,246,248,432,338,Labels/Pistol_2231_2.xml
3501,Pistol_2233_14.jpg,600,338,Guns,305,148,466,299,Labels/Pistol_2233_14.xml
3502,Pistol_2235_8.jpg,500,375,Gun,84,1,353,375,Labels/Pistol_2235_8.xml
3503,Pistol_2235_9.jpg,400,302,Gun,19,21,379,267,Labels/Pistol_2235_9.xml
3504,Pistol_2239_5.jpg,600,250,Gun,255,54,301,119,Labels/Pistol_2239_5.xml
3505,Pistol_2239_7.jpg,600,250,Guns,238,75,273,120,Labels/Pistol_2239_7.xml
3506,Pistol_2241_14.jpg,600,254,Guns,150,220,216,254,Labels/Pistol_2241_14.xml
3507,Pistol_2241_22.jpg,300,232,Guns,1,3,296,227,Labels/Pistol_2241_22.xml
3508,Pistol_2241_5.jpg,600,255,Gun,45,93,87,125,Labels/Pistol_2241_5.xml
3509,Pistol_2243_10.jpg,500,375,Guns,187,120,232,184,Labels/Pistol_2243_10.xml
3510,Pistol_2243_6.jpg,500,374,Guns,93,130,220,329,Labels/Pistol_2243_6.xml
3511,Pistol_2243_7.jpg,500,373,Gun,236,124,283,189,Labels/Pistol_2243_7.xml
3512,Pistol_2243_8.jpg,500,375,Guns,362,144,492,310,Labels/Pistol_2243_8.xml
3513,Pistol_2245_10.jpg,500,364,Guns,210,74,348,216,Labels/Pistol_2245_10.xml
3514,Pistol_2247_11.jpg,600,318,Gun,342,2,489,117,Labels/Pistol_2247_11.xml
3515,Pistol_2247_12.jpg,600,317,Guns,311,47,484,241,Labels/Pistol_2247_12.xml
3516,Pistol_2247_3.jpg,600,316,Gun,119,153,297,248,Labels/Pistol_2247_3.xml
3517,Pistol_2247_3.jpg,600,316,Gun,158,26,338,163,Labels/Pistol_2247_3.xml
3518,Pistol_224_12.jpg,601,338,Gun,177,171,584,338,Labels/Pistol_224_12.xml
3519,Pistol_224_13.jpg,601,338,Gun,80,137,601,329,Labels/Pistol_224_13.xml
3520,Pistol_224_24.jpg,600,338,Guns,142,218,567,302,Labels/Pistol_224_24.xml
3521,Pistol_224_33.jpg,600,338,Guns,166,121,357,271,Labels/Pistol_224_33.xml
3522,Pistol_225.jpg,390,231,Guns,4,5,388,231,Labels/Pistol_225.xml
3523,Pistol_2250_10.jpg,600,333,Guns,53,84,176,332,Labels/Pistol_2250_10.xml
3524,Pistol_2250_10.jpg,600,333,Guns,501,37,593,290,Labels/Pistol_2250_10.xml
3525,Pistol_2250_14.jpg,600,333,Guns,354,106,497,240,Labels/Pistol_2250_14.xml
3526,Pistol_2250_20.jpg,600,333,Gun,242,175,393,297,Labels/Pistol_2250_20.xml
3527,Pistol_2250_21.jpg,600,333,Guns,146,91,259,317,Labels/Pistol_2250_21.xml
3528,Pistol_2250_34.jpg,600,333,Gun,372,88,574,276,Labels/Pistol_2250_34.xml
3529,Pistol_2250_64.jpg,600,333,Guns,243,251,521,333,Labels/Pistol_2250_64.xml
3530,Pistol_2250_64.jpg,600,333,Guns,352,135,524,248,Labels/Pistol_2250_64.xml
3531,Pistol_2254_18.jpg,600,338,Guns,172,97,200,125,Labels/Pistol_2254_18.xml
3532,Pistol_2254_18.jpg,600,338,Guns,250,131,279,164,Labels/Pistol_2254_18.xml
3533,Pistol_2254_18.jpg,600,338,Guns,408,101,429,129,Labels/Pistol_2254_18.xml
3534,Pistol_2254_25.jpg,600,338,Guns,265,56,308,105,Labels/Pistol_2254_25.xml
3535,Pistol_2254_3.jpg,600,338,Guns,86,160,121,219,Labels/Pistol_2254_3.xml
3536,Pistol_2254_45.jpg,600,338,Gun,95,243,289,338,Labels/Pistol_2254_45.xml
3537,Pistol_2254_51.jpg,600,337,Gun,424,228,459,273,Labels/Pistol_2254_51.xml
3538,Pistol_2254_73.jpg,600,338,Guns,138,199,336,266,Labels/Pistol_2254_73.xml
3539,Pistol_2254_8.jpg,600,338,Guns,162,142,334,271,Labels/Pistol_2254_8.xml
3540,Pistol_2256_22.jpg,600,337,Guns,1,129,99,305,Labels/Pistol_2256_22.xml
3541,Pistol_2256_4.jpg,600,337,Guns,46,58,600,337,Labels/Pistol_2256_4.xml
3542,Pistol_2256_8.jpg,600,337,Guns,348,116,560,287,Labels/Pistol_2256_8.xml
3543,Pistol_2258_29.jpg,600,256,Guns,25,63,122,201,Labels/Pistol_2258_29.xml
3544,Pistol_2258_33.jpg,600,256,Guns,158,52,278,256,Labels/Pistol_2258_33.xml
3545,Pistol_2258_5.jpg,300,227,Gun,3,1,300,227,Labels/Pistol_2258_5.xml
3546,Pistol_226.jpg,351,246,Guns,4,2,348,243,Labels/Pistol_226.xml
3547,Pistol_2264_6.jpg,600,344,Guns,257,167,333,255,Labels/Pistol_2264_6.xml
3548,Pistol_2267_18.jpg,600,255,Guns,255,43,406,129,Labels/Pistol_2267_18.xml
3549,Pistol_2267_23.jpg,600,255,Guns,145,67,260,138,Labels/Pistol_2267_23.xml
3550,Pistol_2267_3.jpg,600,255,Guns,57,12,341,174,Labels/Pistol_2267_3.xml
3551,Pistol_2267_40.jpg,600,255,Guns,298,25,456,255,Labels/Pistol_2267_40.xml
3552,Pistol_2267_48.jpg,600,255,Gun,95,32,268,255,Labels/Pistol_2267_48.xml
3553,Pistol_2267_6.jpg,600,255,Guns,77,155,136,200,Labels/Pistol_2267_6.xml
3554,Pistol_2269_26.jpg,600,316,Guns,196,88,310,303,Labels/Pistol_2269_26.xml
3555,Pistol_2269_9.jpg,600,315,Gun,311,205,383,307,Labels/Pistol_2269_9.xml
3556,Pistol_226_24.jpg,600,337,Guns,376,133,440,255,Labels/Pistol_226_24.xml
3557,Pistol_226_24.jpg,600,337,Guns,67,190,211,303,Labels/Pistol_226_24.xml
3558,Pistol_226_29.jpg,600,336,Guns,57,93,523,266,Labels/Pistol_226_29.xml
3559,Pistol_226_32.jpg,600,336,Guns,271,95,395,234,Labels/Pistol_226_32.xml
3560,Pistol_227.jpg,350,243,Guns,8,5,327,230,Labels/Pistol_227.xml
3561,Pistol_2271_10.jpg,600,325,Guns,167,243,362,325,Labels/Pistol_2271_10.xml
3562,Pistol_2271_11.jpg,600,325,Gun,93,1,173,144,Labels/Pistol_2271_11.xml
3563,Pistol_2275_19.jpg,600,251,Guns,270,102,358,165,Labels/Pistol_2275_19.xml
3564,Pistol_2277_130.jpg,450,115,Guns,1,3,450,115,Labels/Pistol_2277_130.xml
3565,Pistol_2277_141.jpg,600,338,Gun,223,1,320,273,Labels/Pistol_2277_141.xml
3566,Pistol_2277_23.jpg,600,338,Guns,92,139,187,297,Labels/Pistol_2277_23.xml
3567,Pistol_2277_26.jpg,600,338,Guns,429,251,504,322,Labels/Pistol_2277_26.xml
3568,Pistol_2277_73.jpg,600,338,Guns,312,126,357,204,Labels/Pistol_2277_73.xml
3569,Pistol_2277_88.jpg,600,338,Guns,393,1,524,338,Labels/Pistol_2277_88.xml
3570,Pistol_2281_22.jpg,600,320,Guns,117,139,600,320,Labels/Pistol_2281_22.xml
3571,Pistol_2281_4.jpg,600,320,Gun,122,56,337,320,Labels/Pistol_2281_4.xml
3572,Pistol_2281_5.jpg,600,320,Gun,250,91,270,163,Labels/Pistol_2281_5.xml
3573,Pistol_2281_7.jpg,600,320,Guns,202,141,243,219,Labels/Pistol_2281_7.xml
3574,Pistol_2283_53.jpg,500,306,Gun,69,115,173,212,Labels/Pistol_2283_53.xml
3575,Pistol_2283_6.jpg,500,311,Gun,327,86,385,159,Labels/Pistol_2283_6.xml
3576,Pistol_2283_7.jpg,500,311,Gun,16,157,196,299,Labels/Pistol_2283_7.xml
3577,Pistol_2283_91.jpg,500,311,Gun,341,72,373,147,Labels/Pistol_2283_91.xml
3578,Pistol_2285_32.jpg,600,337,Gun,201,181,293,238,Labels/Pistol_2285_32.xml
3579,Pistol_2287_148.jpg,600,337,Gun,293,29,495,158,Labels/Pistol_2287_148.xml
3580,Pistol_2287_160.jpg,600,337,Gun,296,253,397,327,Labels/Pistol_2287_160.xml
3581,Pistol_2287_23.jpg,600,353,Gun,342,134,524,265,Labels/Pistol_2287_23.xml
3582,Pistol_2287_3.jpg,600,337,Gun,24,240,134,334,Labels/Pistol_2287_3.xml
3583,Pistol_228_102.jpg,600,250,Guns,47,71,509,239,Labels/Pistol_228_102.xml
3584,Pistol_228_109.jpg,600,250,Guns,248,71,580,241,Labels/Pistol_228_109.xml
3585,Pistol_228_116.jpg,600,250,Guns,221,114,340,185,Labels/Pistol_228_116.xml
3586,Pistol_228_13.jpg,600,250,Gun,397,81,600,131,Labels/Pistol_228_13.xml
3587,Pistol_228_13.jpg,600,250,Gun,443,142,600,197,Labels/Pistol_228_13.xml
3588,Pistol_228_13.jpg,600,250,Gun,303,165,340,220,Labels/Pistol_228_13.xml
3589,Pistol_228_177.jpg,600,251,Gun,188,153,246,246,Labels/Pistol_228_177.xml
3590,Pistol_228_188.jpg,600,250,Gun,345,182,388,232,Labels/Pistol_228_188.xml
3591,Pistol_228_20.jpg,600,250,Guns,1,90,438,250,Labels/Pistol_228_20.xml
3592,Pistol_228_34.jpg,600,250,Guns,140,48,278,134,Labels/Pistol_228_34.xml
3593,Pistol_228_40.jpg,500,293,Guns,17,56,494,245,Labels/Pistol_228_40.xml
3594,Pistol_228_41.jpg,500,281,Guns,125,93,500,220,Labels/Pistol_228_41.xml
3595,Pistol_229.jpg,400,166,Guns,13,5,390,159,Labels/Pistol_229.xml
3596,Pistol_2291_28.jpg,600,253,Guns,160,51,444,194,Labels/Pistol_2291_28.xml
3597,Pistol_2291_28.jpg,600,253,Guns,487,130,514,196,Labels/Pistol_2291_28.xml
3598,Pistol_2291_47.jpg,600,254,Gun,123,59,340,155,Labels/Pistol_2291_47.xml
3599,Pistol_2291_48.jpg,600,253,Guns,32,1,510,253,Labels/Pistol_2291_48.xml
3600,Pistol_2291_6.jpg,600,254,Guns,309,99,592,254,Labels/Pistol_2291_6.xml
3601,Pistol_2294_100.jpg,600,255,Gun,125,1,324,255,Labels/Pistol_2294_100.xml
3602,Pistol_2294_101.jpg,600,255,Gun,70,174,196,255,Labels/Pistol_2294_101.xml
3603,Pistol_2294_62.jpg,600,255,Gun,262,23,289,118,Labels/Pistol_2294_62.xml
3604,Pistol_2294_76.jpg,600,255,Gun,203,29,300,104,Labels/Pistol_2294_76.xml
3605,Pistol_2294_77.jpg,600,255,Gun,187,48,287,117,Labels/Pistol_2294_77.xml
3606,Pistol_2294_89.jpg,600,255,Gun,168,78,266,114,Labels/Pistol_2294_89.xml
3607,Pistol_2294_9.jpg,600,255,Gun,130,8,224,109,Labels/Pistol_2294_9.xml
3608,Pistol_230.jpg,350,247,Guns,5,3,345,244,Labels/Pistol_230.xml
3609,Pistol_2300_16.jpg,300,183,Guns,7,3,295,176,Labels/Pistol_2300_16.xml
3610,Pistol_2300_4.jpg,600,337,Gun,330,190,378,257,Labels/Pistol_2300_4.xml
3611,Pistol_2300_43.jpg,600,337,Guns,4,1,514,337,Labels/Pistol_2300_43.xml
3612,Pistol_2300_5.jpg,600,337,Gun,178,151,198,181,Labels/Pistol_2300_5.xml
3613,Pistol_2300_5.jpg,600,337,Gun,366,186,387,218,Labels/Pistol_2300_5.xml
3614,Pistol_2300_50.jpg,400,74,Guns,5,1,400,73,Labels/Pistol_2300_50.xml
3615,Pistol_2301_102.jpg,600,249,Gun,120,36,253,110,Labels/Pistol_2301_102.xml
3616,Pistol_2301_102.jpg,600,249,Gun,1,27,101,109,Labels/Pistol_2301_102.xml
3617,Pistol_2301_102.jpg,600,249,Gun,186,1,262,30,Labels/Pistol_2301_102.xml
3618,Pistol_2301_26.jpg,600,249,Guns,5,16,182,62,Labels/Pistol_2301_26.xml
3619,Pistol_2301_26.jpg,600,249,Guns,24,81,184,152,Labels/Pistol_2301_26.xml
3620,Pistol_2301_26.jpg,600,249,Guns,53,208,132,249,Labels/Pistol_2301_26.xml
3621,Pistol_2301_26.jpg,600,249,Guns,362,29,444,70,Labels/Pistol_2301_26.xml
3622,Pistol_2301_34.jpg,600,249,Guns,329,59,428,114,Labels/Pistol_2301_34.xml
3623,Pistol_2301_35.jpg,600,249,Guns,1,79,116,146,Labels/Pistol_2301_35.xml
3624,Pistol_2301_40.jpg,600,249,Guns,257,113,397,197,Labels/Pistol_2301_40.xml
3625,Pistol_2301_41.jpg,600,249,Guns,168,84,376,200,Labels/Pistol_2301_41.xml
3626,Pistol_2301_42.jpg,600,249,Guns,371,97,415,152,Labels/Pistol_2301_42.xml
3627,Pistol_2301_45.jpg,600,249,Gun,441,124,512,247,Labels/Pistol_2301_45.xml
3628,Pistol_2301_50.jpg,600,255,Gun,138,190,197,255,Labels/Pistol_2301_50.xml
3629,Pistol_2301_51.jpg,600,249,Gun,252,95,459,249,Labels/Pistol_2301_51.xml
3630,Pistol_2301_87.jpg,600,249,Gun,99,59,280,249,Labels/Pistol_2301_87.xml
3631,Pistol_2302_15.jpg,600,250,Gun,241,13,352,250,Labels/Pistol_2302_15.xml
3632,Pistol_2302_28.jpg,600,250,Gun,12,1,214,127,Labels/Pistol_2302_28.xml
3633,Pistol_2302_29.jpg,600,250,Gun,308,83,475,147,Labels/Pistol_2302_29.xml
3634,Pistol_2302_35.jpg,600,250,Guns,211,86,476,161,Labels/Pistol_2302_35.xml
3635,Pistol_2302_6.jpg,600,250,Gun,320,68,336,91,Labels/Pistol_2302_6.xml
3636,Pistol_2302_6.jpg,600,250,Gun,160,122,196,152,Labels/Pistol_2302_6.xml
3637,Pistol_2302_7.jpg,600,250,Gun,233,41,296,91,Labels/Pistol_2302_7.xml
3638,Pistol_2302_7.jpg,600,250,Gun,239,1,284,24,Labels/Pistol_2302_7.xml
3639,Pistol_2305_21.jpg,600,251,Guns,121,36,252,195,Labels/Pistol_2305_21.xml
3640,Pistol_2305_21.jpg,600,251,Guns,407,29,545,194,Labels/Pistol_2305_21.xml
3641,Pistol_2305_35.jpg,600,251,Gun,218,1,376,251,Labels/Pistol_2305_35.xml
3642,Pistol_2306_2.jpg,600,251,Gun,106,137,282,251,Labels/Pistol_2306_2.xml
3643,Pistol_2306_65.jpg,600,251,Gun,415,1,486,251,Labels/Pistol_2306_65.xml
3644,Pistol_2306_70.jpg,550,366,Guns,186,137,550,347,Labels/Pistol_2306_70.xml
3645,Pistol_2306_71.jpg,600,250,Gun,387,150,525,250,Labels/Pistol_2306_71.xml
3646,Pistol_2309_20.jpg,480,352,Gun,222,189,351,352,Labels/Pistol_2309_20.xml
3647,Pistol_2309_25.jpg,480,352,Guns,182,276,361,352,Labels/Pistol_2309_25.xml
3648,Pistol_2309_34.jpg,480,352,Gun,294,200,480,322,Labels/Pistol_2309_34.xml
3649,Pistol_2309_34.jpg,480,352,Gun,14,212,166,320,Labels/Pistol_2309_34.xml
3650,Pistol_2309_34.jpg,480,352,Gun,366,34,429,57,Labels/Pistol_2309_34.xml
3651,Pistol_2309_34.jpg,480,352,Gun,138,75,197,98,Labels/Pistol_2309_34.xml
3652,Pistol_2309_34.jpg,480,352,Gun,23,39,67,72,Labels/Pistol_2309_34.xml
3653,Pistol_2309_48.jpg,480,352,Guns,263,179,480,304,Labels/Pistol_2309_48.xml
3654,Pistol_230_23.jpg,600,338,Guns,420,183,493,317,Labels/Pistol_230_23.xml
3655,Pistol_230_48.jpg,600,338,Guns,211,78,585,283,Labels/Pistol_230_48.xml
3656,Pistol_230_59.jpg,600,345,Guns,158,12,242,155,Labels/Pistol_230_59.xml
3657,Pistol_230_67.jpg,600,345,Gun,298,121,362,177,Labels/Pistol_230_67.xml
3658,Pistol_230_7.jpg,600,338,Guns,345,30,459,125,Labels/Pistol_230_7.xml
3659,Pistol_230_73.jpg,600,338,Gun,290,105,356,226,Labels/Pistol_230_73.xml
3660,Pistol_231.jpg,300,226,Guns,2,4,297,223,Labels/Pistol_231.xml
3661,Pistol_2310_107.jpg,600,337,Gun,100,106,429,284,Labels/Pistol_2310_107.xml
3662,Pistol_2310_113.jpg,600,337,Gun,125,181,241,337,Labels/Pistol_2310_113.xml
3663,Pistol_2310_15.jpg,600,333,Gun,150,109,202,211,Labels/Pistol_2310_15.xml
3664,Pistol_2312_108.jpg,600,334,Guns,200,165,252,314,Labels/Pistol_2312_108.xml
3665,Pistol_2312_11.jpg,600,316,Gun,107,17,226,316,Labels/Pistol_2312_11.xml
3666,Pistol_2312_22.jpg,600,334,Guns,3,13,524,318,Labels/Pistol_2312_22.xml
3667,Pistol_2312_38.jpg,600,316,Gun,144,136,351,259,Labels/Pistol_2312_38.xml
3668,Pistol_2312_74.jpg,601,326,Guns,397,103,482,276,Labels/Pistol_2312_74.xml
3669,Pistol_2312_82.jpg,400,300,Guns,132,105,189,188,Labels/Pistol_2312_82.xml
3670,Pistol_2312_9.jpg,600,316,Guns,97,33,514,250,Labels/Pistol_2312_9.xml
3671,Pistol_2314_11.jpg,600,256,Guns,17,1,145,83,Labels/Pistol_2314_11.xml
3672,Pistol_2316_29.jpg,600,255,Guns,163,176,407,235,Labels/Pistol_2316_29.xml
3673,Pistol_2316_5.jpg,600,267,Guns,211,152,297,251,Labels/Pistol_2316_5.xml
3674,Pistol_231_163.jpg,600,338,Guns,205,207,465,276,Labels/Pistol_231_163.xml
3675,Pistol_231_26.jpg,601,338,Gun,219,145,308,309,Labels/Pistol_231_26.xml
3676,Pistol_231_32.jpg,600,338,Gun,314,127,386,199,Labels/Pistol_231_32.xml
3677,Pistol_231_72.jpg,600,338,Guns,199,106,299,211,Labels/Pistol_231_72.xml
3678,Pistol_231_99.jpg,600,338,Guns,157,152,428,338,Labels/Pistol_231_99.xml
3679,Pistol_2320_2.jpg,600,338,Guns,261,19,303,172,Labels/Pistol_2320_2.xml
3680,Pistol_2320_57.jpg,601,338,Guns,117,154,460,303,Labels/Pistol_2320_57.xml
3681,Pistol_2320_61.jpg,601,339,Gun,122,85,455,242,Labels/Pistol_2320_61.xml
3682,Pistol_2320_9.jpg,600,324,Guns,245,194,365,324,Labels/Pistol_2320_9.xml
3683,Pistol_2322_3.jpg,601,248,Gun,90,71,457,218,Labels/Pistol_2322_3.xml
3684,Pistol_2324_10.jpg,600,254,Gun,148,112,201,162,Labels/Pistol_2324_10.xml
3685,Pistol_2324_4.jpg,600,255,Gun,221,98,246,118,Labels/Pistol_2324_4.xml
3686,Pistol_2326_28.jpg,600,331,Gun,311,217,386,280,Labels/Pistol_2326_28.xml
3687,Pistol_2326_6.jpg,600,339,Gun,194,143,258,250,Labels/Pistol_2326_6.xml
3688,Pistol_2326_7.jpg,600,325,Gun,36,56,200,163,Labels/Pistol_2326_7.xml
3689,Pistol_2328_11.jpg,600,323,Gun,319,225,357,263,Labels/Pistol_2328_11.xml
3690,Pistol_2328_9.jpg,600,323,Gun,435,176,484,201,Labels/Pistol_2328_9.xml
3691,Pistol_232_101.jpg,600,338,Gun,97,260,199,337,Labels/Pistol_232_101.xml
3692,Pistol_232_114.jpg,601,339,Gun,233,196,554,339,Labels/Pistol_232_114.xml
3693,Pistol_232_123.jpg,600,338,Guns,219,64,245,93,Labels/Pistol_232_123.xml
3694,Pistol_232_128.jpg,600,338,Gun,173,1,433,310,Labels/Pistol_232_128.xml
3695,Pistol_232_129.jpg,600,338,Gun,20,92,470,302,Labels/Pistol_232_129.xml
3696,Pistol_232_150.jpg,601,338,Guns,339,1,426,90,Labels/Pistol_232_150.xml
3697,Pistol_232_178.jpg,601,338,Guns,140,72,404,307,Labels/Pistol_232_178.xml
3698,Pistol_232_189.jpg,600,338,Guns,190,120,462,276,Labels/Pistol_232_189.xml
3699,Pistol_232_191.jpg,601,338,Guns,191,100,427,215,Labels/Pistol_232_191.xml
3700,Pistol_232_192.jpg,601,338,Guns,115,81,208,180,Labels/Pistol_232_192.xml
3701,Pistol_232_192.jpg,601,338,Guns,392,180,417,195,Labels/Pistol_232_192.xml
3702,Pistol_232_204.jpg,600,338,Guns,335,53,377,163,Labels/Pistol_232_204.xml
3703,Pistol_232_209.jpg,600,338,Guns,14,75,411,293,Labels/Pistol_232_209.xml
3704,Pistol_232_226.jpg,600,338,Guns,136,69,502,338,Labels/Pistol_232_226.xml
3705,Pistol_232_248.jpg,600,338,Guns,404,45,487,123,Labels/Pistol_232_248.xml
3706,Pistol_232_248.jpg,600,338,Guns,66,104,88,117,Labels/Pistol_232_248.xml
3707,Pistol_232_262.jpg,600,338,Gun,280,97,481,332,Labels/Pistol_232_262.xml
3708,Pistol_232_268.jpg,600,338,Guns,1,1,471,338,Labels/Pistol_232_268.xml
3709,Pistol_232_274.jpg,600,338,Guns,238,183,326,338,Labels/Pistol_232_274.xml
3710,Pistol_232_3.jpg,601,338,Guns,260,188,443,300,Labels/Pistol_232_3.xml
3711,Pistol_232_41.jpg,600,338,Guns,265,93,311,176,Labels/Pistol_232_41.xml
3712,Pistol_232_44.jpg,600,338,Guns,2,102,90,159,Labels/Pistol_232_44.xml
3713,Pistol_232_44.jpg,600,338,Guns,35,168,147,228,Labels/Pistol_232_44.xml
3714,Pistol_232_44.jpg,600,338,Guns,215,67,347,134,Labels/Pistol_232_44.xml
3715,Pistol_232_48.jpg,601,338,Guns,482,110,552,220,Labels/Pistol_232_48.xml
3716,Pistol_232_52.jpg,600,338,Guns,301,126,338,169,Labels/Pistol_232_52.xml
3717,Pistol_232_52.jpg,600,338,Guns,110,59,186,121,Labels/Pistol_232_52.xml
3718,Pistol_232_60.jpg,600,338,Guns,415,2,481,187,Labels/Pistol_232_60.xml
3719,Pistol_232_60.jpg,600,338,Guns,34,10,233,338,Labels/Pistol_232_60.xml
3720,Pistol_232_63.jpg,600,338,Gun,13,4,463,211,Labels/Pistol_232_63.xml
3721,Pistol_233.jpg,400,291,Guns,13,11,391,291,Labels/Pistol_233.xml
3722,Pistol_2330_2.jpg,601,255,Guns,289,183,342,249,Labels/Pistol_2330_2.xml
3723,Pistol_2330_4.jpg,601,255,Guns,177,45,373,171,Labels/Pistol_2330_4.xml
3724,Pistol_2330_47.jpg,600,257,Guns,330,120,401,164,Labels/Pistol_2330_47.xml
3725,Pistol_2330_47.jpg,600,257,Guns,55,134,162,192,Labels/Pistol_2330_47.xml
3726,Pistol_2330_6.jpg,601,255,Guns,251,164,293,228,Labels/Pistol_2330_6.xml
3727,Pistol_2332_18.jpg,400,284,Guns,4,5,396,279,Labels/Pistol_2332_18.xml
3728,Pistol_2332_20.jpg,600,334,Guns,364,61,505,170,Labels/Pistol_2332_20.xml
3729,Pistol_2332_34.jpg,600,334,Guns,177,150,277,276,Labels/Pistol_2332_34.xml
3730,Pistol_2332_9.jpg,600,333,Guns,278,191,333,250,Labels/Pistol_2332_9.xml
3731,Pistol_2334_11.jpg,300,184,Guns,4,5,293,181,Labels/Pistol_2334_11.xml
3732,Pistol_2334_3.jpg,600,259,Guns,317,91,364,161,Labels/Pistol_2334_3.xml
3733,Pistol_2334_4.jpg,600,259,Guns,287,151,345,259,Labels/Pistol_2334_4.xml
3734,Pistol_2334_6.jpg,600,259,Guns,338,141,382,212,Labels/Pistol_2334_6.xml
3735,Pistol_2338_14.jpg,500,302,Guns,371,73,439,187,Labels/Pistol_2338_14.xml
3736,Pistol_2338_14.jpg,500,302,Guns,100,264,134,293,Labels/Pistol_2338_14.xml
3737,Pistol_233_22.jpg,600,338,Gun,449,1,544,220,Labels/Pistol_233_22.xml
3738,Pistol_234.jpg,300,207,Guns,10,14,281,206,Labels/Pistol_234.xml
3739,Pistol_2340_108.jpg,600,255,Guns,321,71,352,96,Labels/Pistol_2340_108.xml
3740,Pistol_2340_108.jpg,600,255,Guns,325,172,373,201,Labels/Pistol_2340_108.xml
3741,Pistol_2340_108.jpg,600,255,Guns,333,148,364,170,Labels/Pistol_2340_108.xml
3742,Pistol_2340_24.jpg,600,256,Gun,129,184,182,256,Labels/Pistol_2340_24.xml
3743,Pistol_2340_28.jpg,600,256,Guns,217,146,338,256,Labels/Pistol_2340_28.xml
3744,Pistol_2340_31.jpg,300,192,Gun,1,1,300,192,Labels/Pistol_2340_31.xml
3745,Pistol_2340_33.jpg,300,171,Guns,3,2,297,171,Labels/Pistol_2340_33.xml
